Form	Strength	DrugName	ActiveIngredient	
INJECTABLE;INJECTION	10GM/100ML	MANNITOL 10% IN PLASTIC CONTAINER	MANNITOL	
INJECTABLE;INJECTION	15GM/100ML	MANNITOL 15% IN PLASTIC CONTAINER	MANNITOL	
INJECTABLE;INJECTION	20GM/100ML	MANNITOL 20% IN PLASTIC CONTAINER	MANNITOL	
INJECTABLE;INJECTION	EQ 2MG BASE/ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	ZOFRAN	ONDANSETRON HYDROCHLORIDE	
INJECTABLE;INJECTION	EQ 2MG BASE/ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	ZOFRAN PRESERVATIVE FREE	ONDANSETRON HYDROCHLORIDE	
LOTION;TOPICAL	EQ 0.05% BASE;1%	LOTRISONE	BETAMETHASONE DIPROPIONATE; CLOTRIMAZOLE	
INJECTABLE;INJECTION	3.75MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	LUPRON DEPOT	LEUPROLIDE ACETATE	
INJECTABLE;INJECTION	3.75MG	LUPRON DEPOT	LEUPROLIDE ACETATE	
TABLET;ORAL	EQ 400MG BASE	MAXAQUIN	LOMEFLOXACIN HYDROCHLORIDE	
"AEROSOL, METERED;INHALATION"	EQ 0.2MG BASE/INH	MAXAIR	PIRBUTEROL ACETATE	
INJECTABLE;INJECTION	10% (10GM/100ML)	AMINOSYN II 10% IN PLASTIC CONTAINER	AMINO ACIDS	
"TABLET, EXTENDED RELEASE;ORAL"	240MG	SUDAFED 24 HOUR	PSEUDOEPHEDRINE HYDROCHLORIDE	
INJECTABLE;INJECTION	5MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	CARDIZEM	DILTIAZEM HYDROCHLORIDE	
INJECTABLE;INJECTION	25MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	CARDIZEM	DILTIAZEM HYDROCHLORIDE	
TABLET;ORAL	EQ 10MG BASE	PAXIL	PAROXETINE HYDROCHLORIDE	
TABLET;ORAL	EQ 20MG BASE	PAXIL	PAROXETINE HYDROCHLORIDE	
TABLET;ORAL	EQ 30MG BASE	PAXIL	PAROXETINE HYDROCHLORIDE	
TABLET;ORAL	EQ 50MG BASE	PAXIL	PAROXETINE HYDROCHLORIDE	
TABLET;ORAL	EQ 40MG BASE	PAXIL	PAROXETINE HYDROCHLORIDE	
SUSPENSION;INTRATRACHEAL	25MG/ML	SURVANTA	BERACTANT	
TABLET;ORAL	5MG;6.25MG	LOTENSIN HCT	BENAZEPRIL HYDROCHLORIDE; HYDROCHLOROTHIAZIDE	
TABLET;ORAL	10MG;12.5MG	LOTENSIN HCT	BENAZEPRIL HYDROCHLORIDE; HYDROCHLOROTHIAZIDE	
TABLET;ORAL	20MG;25MG	LOTENSIN HCT	BENAZEPRIL HYDROCHLORIDE; HYDROCHLOROTHIAZIDE	
TABLET;ORAL	20MG;12.5MG	LOTENSIN HCT	BENAZEPRIL HYDROCHLORIDE; HYDROCHLOROTHIAZIDE	
TABLET;ORAL	EQ 50MG BASE	ERGAMISOL	LEVAMISOLE HYDROCHLORIDE	
INJECTABLE;INJECTION	30MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	AREDIA	PAMIDRONATE DISODIUM	
INJECTABLE;INJECTION	60MG/VIAL	AREDIA	PAMIDRONATE DISODIUM	
INJECTABLE;INJECTION	90MG/VIAL	AREDIA	PAMIDRONATE DISODIUM	
SOLUTION/DROPS;OPHTHALMIC	0.10%	VOLTAREN	DICLOFENAC SODIUM	
INJECTABLE;INJECTION	50MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	FLUDARA	FLUDARABINE PHOSPHATE	
INJECTABLE;INJECTION	15% (15GM/100ML)	AMINOSYN II 15% IN PLASTIC CONTAINER	AMINO ACIDS	
FOR SUSPENSION;INTRATRACHEAL	12MG/VIAL;108MG/VIAL;8MG/VIAL	EXOSURF NEONATAL	CETYL ALCOHOL; COLFOSCERIL PALMITATE; TYLOXAPOL	
LOTION;TOPICAL	3%;7.5%;3%	SHADE UVAGUARD	AVOBENZONE; OCTINOXATE; OXYBENZONE	
INJECTABLE;INJECTION	50GM/100ML	DEXTROSE 50% IN PLASTIC CONTAINER	DEXTROSE	
INJECTABLE;INJECTION	60GM/100ML	DEXTROSE 60% IN PLASTIC CONTAINER	DEXTROSE	
INJECTABLE;INJECTION	70GM/100ML	DEXTROSE 70% IN PLASTIC CONTAINER	DEXTROSE	
"CAPSULE, EXTENDED RELEASE;ORAL"	250MG	PENTASA	MESALAMINE	
"CAPSULE, EXTENDED RELEASE;ORAL"	500MG	PENTASA	MESALAMINE	
TABLET;ORAL	1.5MG	GLYNASE	GLYBURIDE	
TABLET;ORAL	3MG	GLYNASE	GLYBURIDE	
TABLET;ORAL	4.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	GLYNASE	GLYBURIDE	
TABLET;ORAL	6MG	GLYNASE	GLYBURIDE	
TABLET;ORAL	1.5MG	GLYBURIDE (MICRONIZED)	GLYBURIDE	
TABLET;ORAL	3MG	GLYBURIDE (MICRONIZED)	GLYBURIDE	
TABLET;ORAL	6MG	GLYBURIDE (MICRONIZED)	GLYBURIDE	
"AEROSOL, METERED;INHALATION"	EQ 0.36MG BASE/INH	ATROPINE SULFATE	ATROPINE SULFATE	
INJECTABLE;INJECTION	80 UNITS/ML	CEREDASE	ALGLUCERASE	
INJECTABLE;INJECTION	10 UNITS/ML	CEREDASE	ALGLUCERASE	
INJECTABLE;INJECTION	15MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	THIOPLEX	THIOTEPA	
SOLUTION;IV (INFUSION)	60MG/20ML (3MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	ADENOSCAN	ADENOSINE	
SOLUTION;IV (INFUSION)	90MG/30ML (3MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	ADENOSCAN	ADENOSINE	
"CAPSULE, EXTENDED RELEASE;ORAL"	120MG	CARDIZEM CD	DILTIAZEM HYDROCHLORIDE	
"CAPSULE, EXTENDED RELEASE;ORAL"	180MG	CARDIZEM CD	DILTIAZEM HYDROCHLORIDE	
"CAPSULE, EXTENDED RELEASE;ORAL"	240MG	CARDIZEM CD	DILTIAZEM HYDROCHLORIDE	
"CAPSULE, EXTENDED RELEASE;ORAL"	300MG	CARDIZEM CD	DILTIAZEM HYDROCHLORIDE	
"CAPSULE, EXTENDED RELEASE;ORAL"	360MG	CARDIZEM CD	DILTIAZEM HYDROCHLORIDE	
INJECTABLE;INJECTION	N/A	RBC-SCAN	TECHNETIUM TC-99M RED BLOOD CELL KIT	
CAPSULE;ORAL	75MG;25MG	MACROBID	"NITROFURANTOIN; NITROFURANTOIN, MACROCRYSTALLINE"	
SOLUTION/DROPS;OPHTHALMIC	0.02675%;0.315%	OPCON-A	NAPHAZOLINE HYDROCHLORIDE; PHENIRAMINE MALEATE	
"GUM, CHEWING;BUCCAL"	EQ 4MG BASE	NICORETTE	NICOTINE POLACRILEX	
"GUM, CHEWING;BUCCAL"	EQ 4MG BASE	NICORETTE (MINT)	NICOTINE POLACRILEX	
"GUM, CHEWING;BUCCAL"	EQ 4MG BASE	NICORETTE	NICOTINE POLACRILEX	
"TABLET, DELAYED RELEASE;ORAL"	375MG	EC-NAPROSYN	NAPROXEN	
"TABLET, DELAYED RELEASE;ORAL"	500MG	EC-NAPROSYN	NAPROXEN	
INJECTABLE;INJECTION	2.4GM/100ML	FOSCAVIR	FOSCARNET SODIUM	
CAPSULE;ORAL	EQ 10MG BASE	COGNEX	TACRINE HYDROCHLORIDE	
CAPSULE;ORAL	EQ 20MG BASE	COGNEX	TACRINE HYDROCHLORIDE	
CAPSULE;ORAL	EQ 30MG BASE	COGNEX	TACRINE HYDROCHLORIDE	
CAPSULE;ORAL	EQ 40MG BASE	COGNEX	TACRINE HYDROCHLORIDE	
TABLET;ORAL-21	0.15MG;0.03MG	DESOGEN	DESOGESTREL; ETHINYL ESTRADIOL	
TABLET;ORAL-28	0.15MG;0.03MG	DESOGEN	DESOGESTREL; ETHINYL ESTRADIOL	
INJECTABLE;INJECTION	1MG/10ML (0.1MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	ROMAZICON	FLUMAZENIL	
INJECTABLE;INJECTION	0.5MG/5ML (0.1MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	ROMAZICON	FLUMAZENIL	
INJECTABLE; INJECTION	5MG in 10ML VIALS	HALOPERIDOL	HALOPERIDOL	
INJECTABLE;INTRATHECAL	0.5MG/ML	LIORESAL	BACLOFEN	
INJECTABLE;INTRATHECAL	2MG/ML	LIORESAL	BACLOFEN	
INJECTABLE;INTRATHECAL	0.05MG/ML	LIORESAL	BACLOFEN	
"Film, Extended Release; Transdermal"	7MG/24HR	HABITROL	NICOTINE	
"Film, Extended Release; Transdermal"	14MG/24HR	HABITROL	NICOTINE	
"Film, Extended Release; Transdermal"	21MG/24HR	HABITROL	NICOTINE	
"FILM, EXTENDED RELEASE;TRANSDERMAL"	7MG/24HR	HABITROL	NICOTINE	
"FILM, EXTENDED RELEASE;TRANSDERMAL"	14MG/24HR	HABITROL	NICOTINE	
"FILM, EXTENDED RELEASE;TRANSDERMAL"	21MG/24HR	HABITROL	NICOTINE	
SOLUTION;IRRIGATION	0.154MG/ML;0.92MG/ML;0.184MG/ML;0.2MG/ML;0.38MG/ML;2.1MG/ML;7.14MG/ML;0.42MG/ML	ENDOSOL EXTRA	CALCIUM CHLORIDE; DEXTROSE; GLUTATHIONE DISULFIDE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM BICARBONATE; SODIUM CHLORIDE; SODIUM PHOSPHATE	
INJECTABLE;SUBCUTANEOUS	EQ 6MG BASE/0.5ML (EQ 12MG BASE/ML)	IMITREX	SUMATRIPTAN SUCCINATE	
INJECTABLE;SUBCUTANEOUS	EQ 4MG BASE/0.5ML (EQ 8MG BASE/ML)	IMITREX STATDOSE	SUMATRIPTAN SUCCINATE	
INJECTABLE;SUBCUTANEOUS	EQ 6MG BASE/0.5ML (EQ 12MG BASE/ML)	IMITREX STATDOSE	SUMATRIPTAN SUCCINATE	
CAPSULE;ORAL	100MG	SPORANOX	ITRACONAZOLE	
INJECTABLE;INJECTION	2.3mCi/ML	IOBENGUANE SULFATE I 131	IOBENGUANE SULFATE I-131	
INJECTABLE;INJECTION	400MG/100ML	FLOXIN IN DEXTROSE 5%	OFLOXACIN	
INJECTABLE;INJECTION	20MG/ML	FLOXIN	OFLOXACIN	
INJECTABLE;INJECTION	40MG/ML	FLOXIN	OFLOXACIN	
INJECTABLE;INJECTION	4MG/ML	FLOXIN IN DEXTROSE 5% IN PLASTIC CONTAINER	OFLOXACIN	
INJECTABLE;INJECTION	400MG/100ML	FLOXIN IN DEXTROSE 5% IN PLASTIC CONTAINER	OFLOXACIN	
IMPLANT;IMPLANTATION	36MG/IMPLANT	NORPLANT SYSTEM IN PLASTIC CONTAINER	LEVONORGESTREL	
TABLET;ORAL	400MG	ZOVIRAX	ACYCLOVIR	
TABLET;ORAL	800MG	ZOVIRAX	ACYCLOVIR	
FOR SUSPENSION;ORAL	50MG/5ML	DIFLUCAN	FLUCONAZOLE	
FOR SUSPENSION;ORAL	200MG/5ML	DIFLUCAN	FLUCONAZOLE	
LIQUID;ORAL	100%	IMAGENT	PERFLUBRON	
"CAPSULE, EXTENDED RELEASE;ORAL"	120MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	DILACOR XR	DILTIAZEM HYDROCHLORIDE	
"CAPSULE, EXTENDED RELEASE;ORAL"	180MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	DILACOR XR	DILTIAZEM HYDROCHLORIDE	
"CAPSULE, EXTENDED RELEASE;ORAL"	240MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	DILACOR XR	DILTIAZEM HYDROCHLORIDE	
CAPSULE;ORAL	EQ 150MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	ZANTAC 150	RANITIDINE HYDROCHLORIDE	
CAPSULE;ORAL	EQ 300MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	ZANTAC 300	RANITIDINE HYDROCHLORIDE	
SOLUTION;INTRAVENOUS	EQ 2MG BASE/ML (EQ 2MG BASE/ML)  **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	MIVACRON	MIVACURIUM CHLORIDE	
INJECTABLE;INJECTION	EQ 0.5MG BASE/ML	MIVACRON IN DEXTROSE 5% IN PLASTIC CONTAINER	MIVACURIUM CHLORIDE	
INJECTABLE;INJECTION	EQ 50MG BASE/100ML	MIVACRON IN DEXTROSE 5% IN PLASTIC CONTAINER	MIVACURIUM CHLORIDE	
SOLUTION;INTRAVENOUS	EQ 10MG BASE/5ML (EQ 2MG BASE/ML)	MIVACRON	MIVACURIUM CHLORIDE	
SOLUTION;INTRAVENOUS	EQ 20MG BASE/10ML (EQ 2MG BASE/ML)	MIVACRON	MIVACURIUM CHLORIDE	
INJECTABLE;INJECTION	50 UNITS/ML;50 UNITS/ML	HUMULIN 50/50	INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN	
SOLUTION;ORAL	EQ 20MG BASE/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	PROZAC	FLUOXETINE HYDROCHLORIDE	
TABLET;ORAL	EQ 4MG BASE	ZOFRAN	ONDANSETRON HYDROCHLORIDE	
TABLET;ORAL	EQ 8MG BASE	ZOFRAN	ONDANSETRON HYDROCHLORIDE	
TABLET;ORAL	EQ 24MG BASE	ZOFRAN	ONDANSETRON HYDROCHLORIDE	
INJECTABLE;INJECTION	EQ 0.01MG BASE/ML	TRIOSTAT	LIOTHYRONINE SODIUM	
INJECTABLE;INJECTION	15% (15GM/100ML)	NOVAMINE 15% SULFITE FREE IN PLASTIC CONTAINER	AMINO ACIDS	
SOLUTION;TOPICAL	0.75%	DYNA-HEX	CHLORHEXIDINE GLUCONATE	
"SPRAY, METERED;NASAL"	EQ 0.125MG BASE/SPRAY	ASTELIN	AZELASTINE HYDROCHLORIDE	
LIQUID;INHALATION	99.90%	SUPRANE	DESFLURANE	
INJECTABLE;INJECTION	10MG/ML	VUMON	TENIPOSIDE	
"SPRAY, METERED;NASAL"	0.05MG/SPRAY	ALLERNAZE	TRIAMCINOLONE ACETONIDE	
"SPRAY, METERED;NASAL"	0.05MG/SPRAY **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	FLONASE	FLUTICASONE PROPIONATE	
INJECTABLE;INJECTION	10MG/VIAL	NIPENT	PENTOSTATIN	
INJECTABLE;INJECTION	287MG/ML	OMNISCAN	GADODIAMIDE	
INJECTABLE;INJECTION	5MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	DIAZEPAM	DIAZEPAM	
TABLET;ORAL	12.5MG;EQ 10MG BASE	ACCURETIC	HYDROCHLOROTHIAZIDE; QUINAPRIL HYDROCHLORIDE	
TABLET;ORAL	12.5MG;EQ 20MG BASE	ACCURETIC	HYDROCHLOROTHIAZIDE; QUINAPRIL HYDROCHLORIDE	
TABLET;ORAL	25MG;EQ 20MG BASE	ACCURETIC	HYDROCHLOROTHIAZIDE; QUINAPRIL HYDROCHLORIDE	
CREAM;TOPICAL	5%	ZONALON	DOXEPIN HYDROCHLORIDE	
TABLET;ORAL-21	"0.02MG,0.03MG,0.035MG;1MG,1MG,1MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**"	ESTROSTEP 21	ETHINYL ESTRADIOL; NORETHINDRONE ACETATE	
TABLET;ORAL-28	"0.02MG,0.03MG,0.035MG;1MG,1MG,1MG"	ESTROSTEP FE	ETHINYL ESTRADIOL; NORETHINDRONE ACETATE	
INJECTABLE;INJECTION	279.3MG/ML	PROHANCE	GADOTERIDOL	
TABLET;ORAL	EQ 100MG BASE	IMITREX	SUMATRIPTAN SUCCINATE	
TABLET;ORAL	EQ 25MG BASE	IMITREX	SUMATRIPTAN SUCCINATE	
TABLET;ORAL	EQ 50MG BASE	IMITREX	SUMATRIPTAN SUCCINATE	
INJECTABLE;INJECTION	1mCi/ML	METASTRON	STRONTIUM CHLORIDE SR-89	
"TABLET, CHEWABLE;ORAL"	50MG	MOTRIN	IBUPROFEN	
"TABLET, CHEWABLE;ORAL"	100MG	MOTRIN	IBUPROFEN	
TABLET;ORAL	5MG	DEMADEX	TORSEMIDE	
TABLET;ORAL	10MG	DEMADEX	TORSEMIDE	
TABLET;ORAL	20MG	DEMADEX	TORSEMIDE	
TABLET;ORAL	100MG	DEMADEX	TORSEMIDE	
INJECTABLE;INJECTION	20MG/2ML (10MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	DEMADEX	TORSEMIDE	
INJECTABLE;INJECTION	50MG/5ML (10MG/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	DEMADEX	TORSEMIDE	
POWDER;IV (INFUSION)	EQ 50MG BASE/VIAL	FUSILEV	LEVOLEUCOVORIN CALCIUM	
SOLUTION;IV (INFUSION)	EQ 175MG BASE/17.5ML (EQ 10MG BASE/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	FUSILEV	LEVOLEUCOVORIN CALCIUM	
SOLUTION;IV (INFUSION)	EQ 250MG BASE/25ML (EQ 10MG BASE/ML) **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	FUSILEV	LEVOLEUCOVORIN CALCIUM	
TABLET;ORAL	25MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	CATAFLAM	DICLOFENAC POTASSIUM	
TABLET;ORAL	50MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	CATAFLAM	DICLOFENAC POTASSIUM	
"FILM, EXTENDED RELEASE;TRANSDERMAL"	0.1MG/HR **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	TRANSDERM-NITRO	NITROGLYCERIN	
"FILM, EXTENDED RELEASE;TRANSDERMAL"	0.2MG/HR **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	TRANSDERM-NITRO	NITROGLYCERIN	
"FILM, EXTENDED RELEASE;TRANSDERMAL"	0.4MG/HR **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	TRANSDERM-NITRO	NITROGLYCERIN	
"FILM, EXTENDED RELEASE;TRANSDERMAL"	0.6MG/HR **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	TRANSDERM-NITRO	NITROGLYCERIN	
"FILM, EXTENDED RELEASE;TRANSDERMAL"	0.8MG/HR **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	TRANSDERM-NITRO	NITROGLYCERIN	
"FILM, EXTENDED RELEASE;TRANSDERMAL"	0.1MG/HR	NITRO-DUR	NITROGLYCERIN	
"FILM, EXTENDED RELEASE;TRANSDERMAL"	0.2MG/HR	NITRO-DUR	NITROGLYCERIN	
"FILM, EXTENDED RELEASE;TRANSDERMAL"	0.3MG/HR	NITRO-DUR	NITROGLYCERIN	
"FILM, EXTENDED RELEASE;TRANSDERMAL"	0.4MG/HR	NITRO-DUR	NITROGLYCERIN	
"FILM, EXTENDED RELEASE;TRANSDERMAL"	0.6MG/HR	NITRO-DUR	NITROGLYCERIN	
"FILM, EXTENDED RELEASE;TRANSDERMAL"	0.8MG/HR	NITRO-DUR	NITROGLYCERIN	
INJECTABLE;INJECTION	2.75%;5GM/100ML;51MG/100ML;261MG/100ML;216MG/100ML;112MG/100ML	TRAVASOL 2.75% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 5% IN PLASTIC CONTAINER	"AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE"	
INJECTABLE;INJECTION	2.75%;10GM/100ML;51MG/100ML;261MG/100ML;216MG/100ML;112MG/100ML	TRAVASOL 2.75% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 10% IN PLASTIC CONTAINER	"AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE"	
INJECTABLE;INJECTION	2.75%;15GM/100ML;51MG/100ML;261MG/100ML;216MG/100ML;112MG/100ML	TRAVASOL 2.75% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 15% IN PLASTIC CONTAINER	"AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE"	
INJECTABLE;INJECTION	2.75%;20GM/100ML;51MG/100ML;261MG/100ML;216MG/100ML;112MG/100ML	TRAVASOL 2.75% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 20% IN PLASTIC CONTAINER	"AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE"	
INJECTABLE;INJECTION	2.75%;25GM/100ML;51MG/100ML;261MG/100ML;216MG/100ML;112MG/100ML	TRAVASOL 2.75% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 25% IN PLASTIC CONTAINER	"AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE"	
INJECTABLE;INJECTION	4.25%;5GM/100ML;51MG/100ML;261MG/100ML;297MG/100ML;77MG/100ML	TRAVASOL 4.25% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 5% IN PLASTIC CONTAINER	"AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE"	
INJECTABLE;INJECTION	4.25%;10GM/100ML;51MG/100ML;261MG/100ML;297MG/100ML;77MG/100ML	TRAVASOL 4.25% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 10% IN PLASTIC CONTAINER	"AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE"	
INJECTABLE;INJECTION	4.25%;15GM/100ML;51MG/100ML;261MG/100ML;297MG/100ML;77MG/100ML	TRAVASOL 4.25% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 15% IN PLASTIC CONTAINER	"AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE"	
INJECTABLE;INJECTION	4.25%;20GM/100ML;51MG/100ML;261MG/100ML;297MG/100ML;77MG/100ML	TRAVASOL 4.25% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 20% IN PLASTIC CONTAINER	"AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE"	
INJECTABLE;INJECTION	4.25%;25GM/100ML;51MG/100ML;261MG/100ML;297MG/100ML;77MG/100ML	TRAVASOL 4.25% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 25% IN PLASTIC CONTAINER	"AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE"	
"SPRAY, METERED;NASAL"	0.5MG/INH	MIGRANAL	DIHYDROERGOTAMINE MESYLATE	
TABLET;ORAL	EQ 12.5MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	EFFEXOR	VENLAFAXINE HYDROCHLORIDE	
TABLET;ORAL	EQ 25MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	EFFEXOR	VENLAFAXINE HYDROCHLORIDE	
TABLET;ORAL	EQ 50MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	EFFEXOR	VENLAFAXINE HYDROCHLORIDE	
TABLET;ORAL	EQ 75MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	EFFEXOR	VENLAFAXINE HYDROCHLORIDE	
TABLET;ORAL	EQ 100MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	EFFEXOR	VENLAFAXINE HYDROCHLORIDE	
TABLET;ORAL	EQ 37.5MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	EFFEXOR	VENLAFAXINE HYDROCHLORIDE	
TABLET;ORAL	50MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	SERZONE	NEFAZODONE HYDROCHLORIDE	
TABLET;ORAL	100MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	SERZONE	NEFAZODONE HYDROCHLORIDE	
TABLET;ORAL	150MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	SERZONE	NEFAZODONE HYDROCHLORIDE	
TABLET;ORAL	200MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	SERZONE	NEFAZODONE HYDROCHLORIDE	
TABLET;ORAL	250MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	SERZONE	NEFAZODONE HYDROCHLORIDE	
TABLET;ORAL	300MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	SERZONE	NEFAZODONE HYDROCHLORIDE	
"TABLET, CHEWABLE;ORAL"	25MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	VIDEX	DIDANOSINE	
"TABLET, CHEWABLE;ORAL"	50MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	VIDEX	DIDANOSINE	
"TABLET, CHEWABLE;ORAL"	100MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	VIDEX	DIDANOSINE	
"TABLET, CHEWABLE;ORAL"	150MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	VIDEX	DIDANOSINE	
"TABLET, CHEWABLE;ORAL"	200MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	VIDEX	DIDANOSINE	
FOR SOLUTION;ORAL	100MG/PACKET	VIDEX	DIDANOSINE	
FOR SOLUTION;ORAL	167MG/PACKET	VIDEX	DIDANOSINE	
FOR SOLUTION;ORAL	250MG/PACKET	VIDEX	DIDANOSINE	
FOR SOLUTION;ORAL	375MG/PACKET	VIDEX	DIDANOSINE	
FOR SOLUTION;ORAL	10MG/ML	VIDEX	DIDANOSINE	
INJECTABLE;INJECTION	745MG/100ML	POTASSIUM CHLORIDE 10MEQ IN PLASTIC CONTAINER	POTASSIUM CHLORIDE	
INJECTABLE;INJECTION	1.49GM/100ML	POTASSIUM CHLORIDE 20MEQ IN PLASTIC CONTAINER	POTASSIUM CHLORIDE	
INJECTABLE;INJECTION	2.24GM/100ML	POTASSIUM CHLORIDE 30MEQ IN PLASTIC CONTAINER	POTASSIUM CHLORIDE	
INJECTABLE;INJECTION	2.98GM/100ML	POTASSIUM CHLORIDE 40MEQ IN PLASTIC CONTAINER	POTASSIUM CHLORIDE	
INJECTABLE;INJECTION	14.9MG/ML	POTASSIUM CHLORIDE 10MEQ IN PLASTIC CONTAINER	POTASSIUM CHLORIDE	
